"","Array","Species","ID","Location","Order","Trial","Session"
"470","Zarray","Japanese macaque","Rudy","6",1,26,4
"471","Zarray","Japanese macaque","Rudy","4",2,26,4
"472","Zarray","Japanese macaque","Rudy","3",3,26,4
"473","Zarray","Japanese macaque","Rudy","2",4,26,4
"474","Zarray","Japanese macaque","Rudy","1",5,26,4
"475","Zarray","Japanese macaque","Rudy","5",6,26,4
"476","Zarray","Japanese macaque","Rudy","1026",7,26,4
"477","Zarray","Japanese macaque","Rudy","6",1,27,4
"478","Zarray","Japanese macaque","Rudy","4",2,27,4
"479","Zarray","Japanese macaque","Rudy","5",3,27,4
"480","Zarray","Japanese macaque","Rudy","3",4,27,4
"481","Zarray","Japanese macaque","Rudy","2",5,27,4
"482","Zarray","Japanese macaque","Rudy","1",6,27,4
"483","Zarray","Japanese macaque","Rudy","1027",7,27,4
"484","Zarray","Japanese macaque","Rudy","6",1,28,4
"485","Zarray","Japanese macaque","Rudy","4",2,28,4
"486","Zarray","Japanese macaque","Rudy","5",3,28,4
"487","Zarray","Japanese macaque","Rudy","3",4,28,4
"488","Zarray","Japanese macaque","Rudy","2",5,28,4
"489","Zarray","Japanese macaque","Rudy","1",6,28,4
"490","Zarray","Japanese macaque","Rudy","1028",7,28,4
"491","Zarray","Japanese macaque","Rudy","6",1,29,4
"492","Zarray","Japanese macaque","Rudy","5",2,29,4
"493","Zarray","Japanese macaque","Rudy","4",3,29,4
"494","Zarray","Japanese macaque","Rudy","3",4,29,4
"495","Zarray","Japanese macaque","Rudy","2",5,29,4
"496","Zarray","Japanese macaque","Rudy","1",6,29,4
"497","Zarray","Japanese macaque","Rudy","1029",7,29,4
"498","Zarray","Japanese macaque","Rudy","6",1,30,4
"499","Zarray","Japanese macaque","Rudy","5",2,30,4
"500","Zarray","Japanese macaque","Rudy","4",3,30,4
"501","Zarray","Japanese macaque","Rudy","3",4,30,4
"502","Zarray","Japanese macaque","Rudy","2",5,30,4
"503","Zarray","Japanese macaque","Rudy","1",6,30,4
"504","Zarray","Japanese macaque","Rudy","1030",7,30,4
"505","Zarray","Japanese macaque","Rudy","6",1,31,4
"506","Zarray","Japanese macaque","Rudy","4",2,31,4
"507","Zarray","Japanese macaque","Rudy","3",3,31,4
"508","Zarray","Japanese macaque","Rudy","2",4,31,4
"509","Zarray","Japanese macaque","Rudy","1",5,31,4
"510","Zarray","Japanese macaque","Rudy","5",6,31,4
"511","Zarray","Japanese macaque","Rudy","1031",7,31,4
"512","Zarray","Japanese macaque","ScarLeftForearm","2",1,1,1
"513","Zarray","Japanese macaque","ScarLeftForearm","3",2,1,1
"514","Zarray","Japanese macaque","ScarLeftForearm","4",3,1,1
"515","Zarray","Japanese macaque","ScarLeftForearm","6",4,1,1
"516","Zarray","Japanese macaque","ScarLeftForearm","5",5,1,1
"517","Zarray","Japanese macaque","ScarLeftForearm","1",6,1,1
"518","Zarray","Japanese macaque","ScarLeftForearm","1001",7,1,1
"519","Zarray","Japanese macaque","ScarLeftForearm","4",1,2,2
"520","Zarray","Japanese macaque","ScarLeftForearm","3",2,2,2
"521","Zarray","Japanese macaque","ScarLeftForearm","1",3,2,2
"522","Zarray","Japanese macaque","ScarLeftForearm","2",4,2,2
"523","Zarray","Japanese macaque","ScarLeftForearm","6",5,2,2
"524","Zarray","Japanese macaque","ScarLeftForearm","5",6,2,2
"525","Zarray","Japanese macaque","ScarLeftForearm","1002",7,2,2
"526","Zarray","Japanese macaque","ScarLeftForearm","6",1,3,3
"527","Zarray","Japanese macaque","ScarLeftForearm","4",2,3,3
"528","Zarray","Japanese macaque","ScarLeftForearm","5",3,3,3
"529","Zarray","Japanese macaque","ScarLeftForearm","3",4,3,3
"530","Zarray","Japanese macaque","ScarLeftForearm","1",5,3,3
"531","Zarray","Japanese macaque","ScarLeftForearm","2",6,3,3
"532","Zarray","Japanese macaque","ScarLeftForearm","1003",7,3,3
"533","Zarray","Japanese macaque","ScarLeftForearm","2",1,4,4
"534","Zarray","Japanese macaque","ScarLeftForearm","1",2,4,4
"535","Zarray","Japanese macaque","ScarLeftForearm","3",3,4,4
"536","Zarray","Japanese macaque","ScarLeftForearm","4",4,4,4
"537","Zarray","Japanese macaque","ScarLeftForearm","6",5,4,4
"538","Zarray","Japanese macaque","ScarLeftForearm","5",6,4,4
"539","Zarray","Japanese macaque","ScarLeftForearm","1004",7,4,4
"540","Zarray","Japanese macaque","ScarLeftForearm","5",1,5,5
"541","Zarray","Japanese macaque","ScarLeftForearm","3",2,5,5
"542","Zarray","Japanese macaque","ScarLeftForearm","2",3,5,5
"543","Zarray","Japanese macaque","ScarLeftForearm","1",4,5,5
"544","Zarray","Japanese macaque","ScarLeftForearm","4",5,5,5
"545","Zarray","Japanese macaque","ScarLeftForearm","6",6,5,5
"546","Zarray","Japanese macaque","ScarLeftForearm","1005",7,5,5
"547","Zarray","Japanese macaque","ScarLeftForearm","1",1,6,5
"548","Zarray","Japanese macaque","ScarLeftForearm","2",2,6,5
"549","Zarray","Japanese macaque","ScarLeftForearm","3",3,6,5
"550","Zarray","Japanese macaque","ScarLeftForearm","4",4,6,5
"551","Zarray","Japanese macaque","ScarLeftForearm","6",5,6,5
"552","Zarray","Japanese macaque","ScarLeftForearm","5",6,6,5
"553","Zarray","Japanese macaque","ScarLeftForearm","1006",7,6,5
"554","Zarray","Japanese macaque","ScarLeftForearm","1",1,7,5
"555","Zarray","Japanese macaque","ScarLeftForearm","2",2,7,5
"556","Zarray","Japanese macaque","ScarLeftForearm","3",3,7,5
"557","Zarray","Japanese macaque","ScarLeftForearm","4",4,7,5
"558","Zarray","Japanese macaque","ScarLeftForearm","6",5,7,5
"559","Zarray","Japanese macaque","ScarLeftForearm","5",6,7,5
"560","Zarray","Japanese macaque","ScarLeftForearm","1007",7,7,5
"561","Zarray","Japanese macaque","ScarLeftForearm","5",1,8,6
"562","Zarray","Japanese macaque","ScarLeftForearm","4",2,8,6
"563","Zarray","Japanese macaque","ScarLeftForearm","3",3,8,6
"564","Zarray","Japanese macaque","ScarLeftForearm","1",4,8,6
"565","Zarray","Japanese macaque","ScarLeftForearm","2",5,8,6
"566","Zarray","Japanese macaque","ScarLeftForearm","6",6,8,6
"567","Zarray","Japanese macaque","ScarLeftForearm","1008",7,8,6
"568","Zarray","Japanese macaque","ScarLeftForearm","5",1,9,6
"569","Zarray","Japanese macaque","ScarLeftForearm","4",2,9,6
"570","Zarray","Japanese macaque","ScarLeftForearm","6",3,9,6
"571","Zarray","Japanese macaque","ScarLeftForearm","3",4,9,6
"572","Zarray","Japanese macaque","ScarLeftForearm","1",5,9,6
"573","Zarray","Japanese macaque","ScarLeftForearm","2",6,9,6
"574","Zarray","Japanese macaque","ScarLeftForearm","1009",7,9,6
"575","Zarray","Japanese macaque","ScarLeftForearm","3",1,10,7
"576","Zarray","Japanese macaque","ScarLeftForearm","2",2,10,7
"577","Zarray","Japanese macaque","ScarLeftForearm","1",3,10,7
"578","Zarray","Japanese macaque","ScarLeftForearm","4",4,10,7
"579","Zarray","Japanese macaque","ScarLeftForearm","5",5,10,7
"580","Zarray","Japanese macaque","ScarLeftForearm","6",6,10,7
"581","Zarray","Japanese macaque","ScarLeftForearm","1010",7,10,7
"582","Zarray","Japanese macaque","Fuco","6",1,1,1
"583","Zarray","Japanese macaque","Fuco","5",2,1,1
"584","Zarray","Japanese macaque","Fuco","4",3,1,1
"585","Zarray","Japanese macaque","Fuco","3",4,1,1
"586","Zarray","Japanese macaque","Fuco","1",5,1,1
"587","Zarray","Japanese macaque","Fuco","2",6,1,1
"588","Zarray","Japanese macaque","Fuco","1001",7,1,1
"589","Zarray","Japanese macaque","Fuco","6",1,2,1
"590","Zarray","Japanese macaque","Fuco","5",2,2,1
"591","Zarray","Japanese macaque","Fuco","4",3,2,1
"592","Zarray","Japanese macaque","Fuco","1",4,2,1
"593","Zarray","Japanese macaque","Fuco","2",5,2,1
"594","Zarray","Japanese macaque","Fuco","3",6,2,1
"595","Zarray","Japanese macaque","Fuco","1002",7,2,1
"596","Zarray","Japanese macaque","Fuco","3",1,3,1
"597","Zarray","Japanese macaque","Fuco","2",2,3,1
"598","Zarray","Japanese macaque","Fuco","1",3,3,1
"599","Zarray","Japanese macaque","Fuco","4",4,3,1
"600","Zarray","Japanese macaque","Fuco","5",5,3,1
"601","Zarray","Japanese macaque","Fuco","6",6,3,1
"602","Zarray","Japanese macaque","Fuco","1003",7,3,1
"603","Zarray","Japanese macaque","Fuco","6",1,4,1
"604","Zarray","Japanese macaque","Fuco","5",2,4,1
"605","Zarray","Japanese macaque","Fuco","4",3,4,1
"606","Zarray","Japanese macaque","Fuco","1",4,4,1
"607","Zarray","Japanese macaque","Fuco","3",5,4,1
"608","Zarray","Japanese macaque","Fuco","2",6,4,1
"609","Zarray","Japanese macaque","Fuco","1004",7,4,1
"610","Zarray","Japanese macaque","Fuco","3",1,5,2
"611","Zarray","Japanese macaque","Fuco","4",2,5,2
"612","Zarray","Japanese macaque","Fuco","6",3,5,2
"613","Zarray","Japanese macaque","Fuco","5",4,5,2
"614","Zarray","Japanese macaque","Fuco","1",5,5,2
"615","Zarray","Japanese macaque","Fuco","2",6,5,2
"616","Zarray","Japanese macaque","Fuco","1005",7,5,2
"617","Zarray","Japanese macaque","Fuco","2",1,6,3
"618","Zarray","Japanese macaque","Fuco","1",2,6,3
"619","Zarray","Japanese macaque","Fuco","3",3,6,3
"620","Zarray","Japanese macaque","Fuco","4",4,6,3
"621","Zarray","Japanese macaque","Fuco","6",5,6,3
"622","Zarray","Japanese macaque","Fuco","5",6,6,3
"623","Zarray","Japanese macaque","Fuco","1006",7,6,3
"624","Zarray","Japanese macaque","Fuco","1",1,7,4
"625","Zarray","Japanese macaque","Fuco","2",2,7,4
"626","Zarray","Japanese macaque","Fuco","3",3,7,4
"627","Zarray","Japanese macaque","Fuco","4",4,7,4
"628","Zarray","Japanese macaque","Fuco","5",5,7,4
"629","Zarray","Japanese macaque","Fuco","6",6,7,4
"630","Zarray","Japanese macaque","Fuco","1007",7,7,4
"631","Zarray","Japanese macaque","Fuco","1",1,8,5
"632","Zarray","Japanese macaque","Fuco","2",2,8,5
"633","Zarray","Japanese macaque","Fuco","3",3,8,5
"634","Zarray","Japanese macaque","Fuco","4",4,8,5
"635","Zarray","Japanese macaque","Fuco","6",5,8,5
"636","Zarray","Japanese macaque","Fuco","5",6,8,5
"637","Zarray","Japanese macaque","Fuco","1008",7,8,5
"638","Zarray","Japanese macaque","Fuco","1",1,9,6
"639","Zarray","Japanese macaque","Fuco","2",2,9,6
"640","Zarray","Japanese macaque","Fuco","3",3,9,6
"641","Zarray","Japanese macaque","Fuco","4",4,9,6
"642","Zarray","Japanese macaque","Fuco","5",5,9,6
"643","Zarray","Japanese macaque","Fuco","6",6,9,6
"644","Zarray","Japanese macaque","Fuco","1009",7,9,6
"645","Zarray","Japanese macaque","Kii","6",1,1,1
"646","Zarray","Japanese macaque","Kii","4",2,1,1
"647","Zarray","Japanese macaque","Kii","3",3,1,1
"648","Zarray","Japanese macaque","Kii","2",4,1,1
"649","Zarray","Japanese macaque","Kii","1",5,1,1
"650","Zarray","Japanese macaque","Kii","5",6,1,1
"651","Zarray","Japanese macaque","Kii","1001",7,1,1
"652","Zarray","Japanese macaque","Kii","6",1,2,1
"653","Zarray","Japanese macaque","Kii","3",2,2,1
"654","Zarray","Japanese macaque","Kii","2",3,2,1
"655","Zarray","Japanese macaque","Kii","1",4,2,1
"656","Zarray","Japanese macaque","Kii","4",5,2,1
"657","Zarray","Japanese macaque","Kii","5",6,2,1
"658","Zarray","Japanese macaque","Kii","1002",7,2,1
"659","Zarray","Japanese macaque","Kii","5",1,3,2
"660","Zarray","Japanese macaque","Kii","1",2,3,2
"661","Zarray","Japanese macaque","Kii","3",3,3,2
"662","Zarray","Japanese macaque","Kii","4",4,3,2
"663","Zarray","Japanese macaque","Kii","6",5,3,2
"664","Zarray","Japanese macaque","Kii","2",6,3,2
"665","Zarray","Japanese macaque","Kii","1003",7,3,2
"666","Zarray","Japanese macaque","Kii","1",1,4,2
"667","Zarray","Japanese macaque","Kii","3",2,4,2
"668","Zarray","Japanese macaque","Kii","2",3,4,2
"669","Zarray","Japanese macaque","Kii","4",4,4,2
"670","Zarray","Japanese macaque","Kii","6",5,4,2
"671","Zarray","Japanese macaque","Kii","5",6,4,2
"672","Zarray","Japanese macaque","Kii","1004",7,4,2
"673","Zarray","Japanese macaque","Kii","1",1,5,3
"674","Zarray","Japanese macaque","Kii","2",2,5,3
"675","Zarray","Japanese macaque","Kii","3",3,5,3
"676","Zarray","Japanese macaque","Kii","4",4,5,3
"677","Zarray","Japanese macaque","Kii","6",5,5,3
"678","Zarray","Japanese macaque","Kii","5",6,5,3
"679","Zarray","Japanese macaque","Kii","1005",7,5,3
"680","Zarray","Japanese macaque","Manta","6",1,1,1
"681","Zarray","Japanese macaque","Manta","5",2,1,1
"682","Zarray","Japanese macaque","Manta","4",3,1,1
"683","Zarray","Japanese macaque","Manta","3",4,1,1
"684","Zarray","Japanese macaque","Manta","2",5,1,1
"685","Zarray","Japanese macaque","Manta","1",6,1,1
"686","Zarray","Japanese macaque","Manta","1001",7,1,1
"687","Zarray","Japanese macaque","Manta","6",1,2,2
"688","Zarray","Japanese macaque","Manta","4",2,2,2
"689","Zarray","Japanese macaque","Manta","3",3,2,2
"690","Zarray","Japanese macaque","Manta","1",4,2,2
"691","Zarray","Japanese macaque","Manta","2",5,2,2
"692","Zarray","Japanese macaque","Manta","5",6,2,2
"693","Zarray","Japanese macaque","Manta","1002",7,2,2
"694","Zarray","Japanese macaque","Manta","2",1,3,3
"695","Zarray","Japanese macaque","Manta","3",2,3,3
"696","Zarray","Japanese macaque","Manta","4",3,3,3
"697","Zarray","Japanese macaque","Manta","5",4,3,3
"698","Zarray","Japanese macaque","Manta","6",5,3,3
"699","Zarray","Japanese macaque","Manta","1",6,3,3
"700","Zarray","Japanese macaque","Manta","1003",7,3,3
"701","Zarray","Japanese macaque","Manta","5",1,4,4
"702","Zarray","Japanese macaque","Manta","6",2,4,4
"703","Zarray","Japanese macaque","Manta","4",3,4,4
"704","Zarray","Japanese macaque","Manta","3",4,4,4
"705","Zarray","Japanese macaque","Manta","2",5,4,4
"706","Zarray","Japanese macaque","Manta","1",6,4,4
"707","Zarray","Japanese macaque","Manta","1004",7,4,4
"708","Zarray","Japanese macaque","Manta","6",1,5,5
"709","Zarray","Japanese macaque","Manta","5",2,5,5
"710","Zarray","Japanese macaque","Manta","4",3,5,5
"711","Zarray","Japanese macaque","Manta","3",4,5,5
"712","Zarray","Japanese macaque","Manta","1",5,5,5
"713","Zarray","Japanese macaque","Manta","2",6,5,5
"714","Zarray","Japanese macaque","Manta","1005",7,5,5
"715","Zarray","Japanese macaque","Patchy","6",1,1,1
"716","Zarray","Japanese macaque","Patchy","5",2,1,1
"717","Zarray","Japanese macaque","Patchy","4",3,1,1
"718","Zarray","Japanese macaque","Patchy","3",4,1,1
"719","Zarray","Japanese macaque","Patchy","2",5,1,1
"720","Zarray","Japanese macaque","Patchy","1",6,1,1
"721","Zarray","Japanese macaque","Patchy","1001",7,1,1
"722","Zarray","Japanese macaque","Patchy","1",1,2,2
"723","Zarray","Japanese macaque","Patchy","3",2,2,2
"724","Zarray","Japanese macaque","Patchy","2",3,2,2
"725","Zarray","Japanese macaque","Patchy","4",4,2,2
"726","Zarray","Japanese macaque","Patchy","5",5,2,2
"727","Zarray","Japanese macaque","Patchy","6",6,2,2
"728","Zarray","Japanese macaque","Patchy","1002",7,2,2
"729","Zarray","Japanese macaque","Patchy","1",1,3,3
"730","Zarray","Japanese macaque","Patchy","3",2,3,3
"731","Zarray","Japanese macaque","Patchy","4",3,3,3
"732","Zarray","Japanese macaque","Patchy","6",4,3,3
"733","Zarray","Japanese macaque","Patchy","5",5,3,3
"734","Zarray","Japanese macaque","Patchy","2",6,3,3
"735","Zarray","Japanese macaque","Patchy","1003",7,3,3
"736","Zarray","Japanese macaque","Patchy","1",1,4,4
"737","Zarray","Japanese macaque","Patchy","2",2,4,4
"738","Zarray","Japanese macaque","Patchy","3",3,4,4
"739","Zarray","Japanese macaque","Patchy","4",4,4,4
"740","Zarray","Japanese macaque","Patchy","5",5,4,4
"741","Zarray","Japanese macaque","Patchy","6",6,4,4
"742","Zarray","Japanese macaque","Patchy","1004",7,4,4
"743","Zarray","Japanese macaque","Patchy","5",1,5,5
"744","Zarray","Japanese macaque","Patchy","4",2,5,5
"745","Zarray","Japanese macaque","Patchy","3",3,5,5
"746","Zarray","Japanese macaque","Patchy","2",4,5,5
"747","Zarray","Japanese macaque","Patchy","1",5,5,5
"748","Zarray","Japanese macaque","Patchy","6",6,5,5
"749","Zarray","Japanese macaque","Patchy","1005",7,5,5
"750","Zarray","Japanese macaque","Patchy","2",1,6,6
"751","Zarray","Japanese macaque","Patchy","1",2,6,6
"752","Zarray","Japanese macaque","Patchy","3",3,6,6
"753","Zarray","Japanese macaque","Patchy","4",4,6,6
"754","Zarray","Japanese macaque","Patchy","6",5,6,6
"755","Zarray","Japanese macaque","Patchy","5",6,6,6
"756","Zarray","Japanese macaque","Patchy","1006",7,6,6
"757","Zarray","Japanese macaque","Patchy","1",1,7,6
"758","Zarray","Japanese macaque","Patchy","3",2,7,6
"759","Zarray","Japanese macaque","Patchy","2",3,7,6
"760","Zarray","Japanese macaque","Patchy","4",4,7,6
"761","Zarray","Japanese macaque","Patchy","5",5,7,6
"762","Zarray","Japanese macaque","Patchy","6",6,7,6
"763","Zarray","Japanese macaque","Patchy","1007",7,7,6
"764","Zarray","Japanese macaque","Yochan","6",1,1,1
"765","Zarray","Japanese macaque","Yochan","5",2,1,1
"766","Zarray","Japanese macaque","Yochan","4",3,1,1
"767","Zarray","Japanese macaque","Yochan","3",4,1,1
"768","Zarray","Japanese macaque","Yochan","1",5,1,1
"769","Zarray","Japanese macaque","Yochan","2",6,1,1
"770","Zarray","Japanese macaque","Yochan","1001",7,1,1
"771","Zarray","Japanese macaque","Yochan","2",1,2,1
"772","Zarray","Japanese macaque","Yochan","3",2,2,1
"773","Zarray","Japanese macaque","Yochan","4",3,2,1
"774","Zarray","Japanese macaque","Yochan","5",4,2,1
"775","Zarray","Japanese macaque","Yochan","6",5,2,1
"776","Zarray","Japanese macaque","Yochan","1",6,2,1
"777","Zarray","Japanese macaque","Yochan","1002",7,2,1
"778","Zarray","Japanese macaque","Yochan","1",1,3,2
"779","Zarray","Japanese macaque","Yochan","2",2,3,2
"780","Zarray","Japanese macaque","Yochan","3",3,3,2
"781","Zarray","Japanese macaque","Yochan","4",4,3,2
"782","Zarray","Japanese macaque","Yochan","6",5,3,2
"783","Zarray","Japanese macaque","Yochan","5",6,3,2
"784","Zarray","Japanese macaque","Yochan","1003",7,3,2
"785","Zarray","Japanese macaque","Yochan","1",1,4,2
"786","Zarray","Japanese macaque","Yochan","2",2,4,2
"787","Zarray","Japanese macaque","Yochan","3",3,4,2
"788","Zarray","Japanese macaque","Yochan","4",4,4,2
"789","Zarray","Japanese macaque","Yochan","6",5,4,2
"790","Zarray","Japanese macaque","Yochan","5",6,4,2
"791","Zarray","Japanese macaque","Yochan","1004",7,4,2
"792","Zarray","Japanese macaque","Yochan","1",1,5,2
"793","Zarray","Japanese macaque","Yochan","2",2,5,2
"794","Zarray","Japanese macaque","Yochan","3",3,5,2
"795","Zarray","Japanese macaque","Yochan","4",4,5,2
"796","Zarray","Japanese macaque","Yochan","6",5,5,2
"797","Zarray","Japanese macaque","Yochan","5",6,5,2
"798","Zarray","Japanese macaque","Yochan","1005",7,5,2
"799","Zarray","Japanese macaque","Yochan","1",1,6,3
"800","Zarray","Japanese macaque","Yochan","2",2,6,3
"801","Zarray","Japanese macaque","Yochan","3",3,6,3
"802","Zarray","Japanese macaque","Yochan","4",4,6,3
"803","Zarray","Japanese macaque","Yochan","6",5,6,3
"804","Zarray","Japanese macaque","Yochan","5",6,6,3
"805","Zarray","Japanese macaque","Yochan","1006",7,6,3
"806","Zarray","Vervet","DG","2",1,1,1
"807","Zarray","Vervet","DG","5",2,1,1
"808","Zarray","Vervet","DG","6",3,1,1
"809","Zarray","Vervet","DG","4",4,1,1
"810","Zarray","Vervet","DG","3",5,1,1
"811","Zarray","Vervet","DG","1",6,1,1
"812","Zarray","Vervet","DG","1001",7,1,1
"813","Zarray","Vervet","DG","5",1,2,2
"814","Zarray","Vervet","DG","4",2,2,2
"815","Zarray","Vervet","DG","3",3,2,2
